temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
1468.1084;35.231983;1310887.5;99598.97;1410486.5;650328.1;256.87146;34.948498
2776.279;16.697166;545087.9;79480.94;624568.8;528776.25;257.4356;34.882874
1537.1251;24.701118;966126.9;54931.387;1021058.25;379140.53;258.23346;34.84932
1401.5737;41.571793;1605633.9;103929.94;1709563.9;676352.7;258.08026;34.688206
3370.5398;13.40366;379497.25;87799.48;467296.72;578469.44;257.74686;34.504265
1622.2931;26.466688;999917.7;75439.3;1075357.0;502403.34;257.69864;34.359818
2052.9443;21.480703;803188.94;65230.05;868419.0;440856.3;257.77786;34.233448
1530.1384;28.359701;1084842.4;74350.25;1159192.6;496552.3;257.10077;34.00804
1852.725;19.922092;756793.06;56344.87;813137.94;388406.4;258.05737;33.999653
893.5564;35.03294;1416995.5;65172.89;1482168.4;440669.4;257.86026;33.83993
1779.3197;25.902016;1017722.5;71747.5;1089470.0;480672.34;258.06802;33.734383
1800.3181;26.265629;989263.9;89227.64;1078491.5;585812.9;257.78934;33.566322
2071.9648;22.699392;829669.25;87417.39;917086.6;574674.3;257.94638;33.456078
1952.4535;21.482653;813425.44;70249.836;883675.3;471662.2;257.40344;33.25626
1361.6389;32.41031;1252300.8;94372.336;1346673.1;617530.9;256.92783;33.066643
2256.6172;18.05084;625394.25;82267.805;707662.06;545558.2;255.96585;32.816135
1070.3762;52.478714;2096826.8;136907.45;2233734.2;875567.6;256.40268;32.746193
4354.4404;12.463087;201263.2;146330.28;347593.5;933389.06;256.59634;32.645844
2667.5818;22.013178;707616.8;124113.13;831729.94;800051.3;256.67554;32.531754
2802.1125;17.9935;571778.5;99789.19;671567.7;651915.56;256.61966;32.40147
2007.2437;40.278965;1360973.6;187283.28;1548256.9;1181428.2;257.53268;32.394047
5479.8833;9.265177;81912.53;124074.25;205986.78;800617.1;258.04007;32.335846
1694.4575;28.331545;1045792.9;95275.97;1141068.9;625025.06;258.24146;32.239883
2071.408;19.074717;701800.6;67662.375;769463.0;457008.56;258.01578;32.091515
1125.489;43.3301;1672251.5;120772.5;1793024.0;777702.4;257.99872;31.9701
3414.5618;9.822107;300922.8;58822.05;359744.88;403394.97;257.8991;31.839396
563.188;42.89512;1815967.4;64131.523;1880098.9;433519.0;257.75076;31.703661
2215.5752;24.502815;919782.25;97637.6;1017419.8;636674.4;257.60455;31.569185
2909.7458;12.777391;463704.7;52675.996;516380.7;364756.53;258.66895;31.58351
1186.7032;36.611496;1534400.9;61988.03;1596388.9;420929.12;258.8464;31.489832
2260.165;19.083513;726076.75;66421.99;792498.7;447861.16;259.35806;31.437342
1386.3643;32.268982;1288498.6;84087.91;1372586.5;553975.56;258.43576;31.212048
2339.9695;15.300532;575204.44;55270.465;630474.94;380691.7;258.5808;31.116823
905.90485;39.502995;1606700.4;85785.945;1692486.4;565014.75;258.74765;31.024897
2448.8582;19.897284;665743.7;104938.07;770681.75;681689.3;258.29898;30.860092
2336.345;18.268248;665899.25;71755.7;737654.94;479874.03;258.23013;30.741684
1580.7854;26.22519;1024396.06;71270.22;1095666.2;477114.66;258.14276;30.621918
1722.3083;26.897154;1047943.3;76868.94;1124812.2;511447.47;258.54532;30.560911
2090.032;29.047918;997386.2;132395.8;1129782.0;848081.2;258.2632;30.419695
3240.2065;16.924091;436302.06;127953.195;564255.25;822830.5;258.13687;30.297754
2362.6074;24.778316;802069.6;123578.46;925648.06;795841.6;257.72665;30.143469
2820.7102;20.970217;550186.8;147309.8;697496.6;940451.44;258.26926;30.101313
2450.141;21.464163;687746.0;106030.11;793776.1;690006.5;258.06592;29.972813
2212.192;20.574245;675778.94;92006.3;767785.25;606406.1;258.41348;29.90897
1344.7433;36.278034;1312218.9;119773.91;1431992.8;773994.8;258.36404;29.799774
2422.8928;21.477625;654241.3;124844.51;779085.8;804729.75;257.83124;29.635773
1798.3298;40.215862;1348136.8;193306.69;1541443.4;1219658.6;257.79834;29.530163
4807.169;14.39325;153827.19;189750.33;343577.53;1198721.8;258.59305;29.519754
3093.8247;16.61483;450715.34;116098.32;566813.7;753846.25;257.92;29.342436
1753.5099;37.640533;1340583.6;146843.61;1487427.2;937858.44;257.64322;29.21125
4158.333;11.63929;218889.92;115179.555;334069.47;747335.7;256.05685;28.932978
1451.2421;36.54361;1318737.6;131990.97;1450728.6;848877.75;256.41605;28.87568
2754.8237;20.590658;601887.4;134536.78;736424.1;864752.4;257.94458;28.950006
2272.264;20.753397;733748.2;88823.13;822571.3;587076.6;257.99677;28.858698
1799.6758;31.43568;1080200.5;140849.38;1221049.9;901404.44;256.3776;28.58167
3042.7031;15.244556;458505.66;94308.05;552813.7;618713.94;256.4148;28.490532
1791.4816;22.535955;829199.3;76894.3;906093.6;513724.88;256.57053;28.413126
1319.8357;33.80014;1327405.0;87342.23;1414747.1;575584.7;256.30927;28.290207
2406.4065;20.704784;652418.0;115447.56;767865.56;748153.1;256.75058;28.245388
2097.591;19.440928;688864.94;78169.86;767034.8;521505.12;257.18372;28.199968
1126.2871;36.350903;1390790.0;105893.75;1496683.8;689994.3;257.55725;28.148335
2185.1138;24.162487;859106.8;108085.25;967192.06;702709.2;257.7605;28.078484
2310.7769;24.901348;803310.2;138721.67;942031.9;888973.75;256.9513;27.899162
2746.55;18.64193;608861.4;101440.125;710301.5;661758.8;256.7702;27.788982
2256.106;25.009638;828835.5;123806.64;952642.1;798348.7;256.71017;27.692575
2494.3438;19.315926;658684.2;89483.64;748167.8;590147.44;256.31677;27.560944
1740.4744;27.615353;1037344.0;89444.56;1126788.5;590548.4;255.37183;27.371042
1709.3148;31.991217;1119563.4;139004.31;1258567.8;891015.9;255.02577;27.246344
2706.2935;27.945864;804265.1;194135.64;998400.75;1225229.5;255.709;27.232056
4472.938;11.8990345;169307.25;139513.84;308821.1;897246.4;256.44992;27.223982
1625.8878;32.981636;1264996.9;104375.46;1369372.2;680749.7;255.98758;27.088633
2921.534;14.778613;461589.25;85654.37;547243.6;567923.56;255.40845;26.941818
1330.6425;44.83732;1656247.5;157623.12;1813870.6;1003394.3;255.54214;26.870888
4144.0874;12.117425;209944.66;131539.44;341484.1;847515.25;254.90416;26.719513
1478.6211;24.56485;961479.0;72386.75;1033865.75;487555.25;255.12819;26.659164
1357.7378;28.76058;1123379.9;86728.58;1210108.5;573907.6;255.13557;26.576622
1797.3899;27.225395;1010092.44;107236.53;1117329.0;697900.3;255.51973;26.53372
2366.0933;19.212887;649945.56;98413.61;748359.2;644095.06;256.0457;26.505764
1673.2902;32.106697;1242619.0;105717.86;1348336.9;687060.44;255.15398;26.33168
2890.6675;20.459042;647286.94;123190.01;770477.0;793925.94;256.27002;26.365229
3126.531;15.558226;448035.2;101980.92;550016.1;666243.4;255.59305;26.21467
1802.363;27.832672;1013435.1;99786.73;1113221.9;652874.94;255.60788;26.135775
2421.9646;17.32809;615742.3;68668.83;684411.1;463016.25;256.06915;26.102869
1134.0707;39.55189;1557125.1;95690.05;1652815.2;626669.94;256.55914;26.073084
2802.512;16.551367;504838.62;99157.97;603996.56;648376.2;257.49338;26.088488
1788.011;31.273895;1151012.0;110798.83;1261810.9;717639.1;256.60565;25.919764
3204.575;15.787101;441025.84;105978.47;547004.3;688714.7;255.98108;25.778559
1911.8965;28.271164;990952.44;110797.445;1101749.9;719929.6;255.28365;25.630888
