temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
1.001391;0.854422;2059.1895;-6040.661;-3981.4717;593.5846;0.0;0.0;1838.265625
1.0016074;0.8501803;2060.048;-6043.7705;-3983.7224;568.47577;0.0;0.0;1838.265625
1.001789;0.8451284;2060.6323;-6047.424;-3986.7915;539.44696;0.0;0.0;1838.265625
1.0018629;0.83985376;2060.7366;-6051.2026;-3990.466;510.14972;0.0;0.0;1838.265625
1.0018144;0.83492243;2060.3867;-6054.6094;-3994.2227;483.65414;0.0;0.0;1838.265625
1.0016782;0.8305782;2059.7627;-6057.4697;-3997.707;460.94476;0.0;0.0;1838.265625
1.0015087;0.8271459;2059.0845;-6059.561;-4000.4766;443.37244;0.0;0.0;1838.265625
1.0013603;0.82433337;2058.5847;-6061.168;-4002.5833;428.86166;0.0;0.0;1838.265625
1.001288;0.8220622;2058.457;-6062.694;-4004.2368;416.59198;0.0;0.0;1838.265625
1.001323;0.8196206;2058.7559;-6064.505;-4005.749;402.52948;0.0;0.0;1838.265625
1.0014455;0.81684196;2059.28;-6066.8867;-4007.6067;386.1575;0.0;0.0;1838.265625
1.0015652;0.8136903;2059.6167;-6069.6523;-4010.0356;368.10352;0.0;0.0;1838.265625
1.0015744;0.81060386;2059.3975;-6072.209;-4012.8115;351.52084;0.0;0.0;1838.265625
1.0014186;0.80872184;2058.5166;-6073.897;-4015.3804;342.90335;0.0;0.0;1838.265625
1.0011183;0.8084466;2057.162;-6074.1685;-4017.0063;344.09454;0.0;0.0;1838.265625
1.0007561;0.8102293;2055.6877;-6073.037;-4017.3494;356.87463;0.0;0.0;1838.265625
1.0004214;0.813936;2054.4324;-6070.5327;-4016.1003;379.82687;0.0;0.0;1838.265625
1.0001845;0.8187501;2053.5737;-6067.3223;-4013.7485;408.09296;0.0;0.0;1838.265625
1.0000472;0.8246395;2053.0679;-6063.558;-4010.4902;441.58356;0.0;0.0;1838.265625
0.99997675;0.83130366;2052.664;-6059.397;-4006.733;479.14252;0.0;0.0;1838.265625
0.99988186;0.838487;2052.0552;-6054.725;-4002.67;519.97516;0.0;0.0;1838.265625
0.9997173;0.84690225;2051.2478;-6049.2197;-3997.972;567.9983;0.0;0.0;1838.265625
0.99955267;0.8560036;2050.6362;-6043.0566;-3992.4204;619.4134;0.0;0.0;1838.265625
0.99951625;0.86525846;2050.8018;-6037.08;-3986.2783;670.12115;0.0;0.0;1838.265625
0.9997307;0.8738714;2051.9224;-6032.202;-3980.2798;715.37836;0.0;0.0;1838.265625
1.0001036;0.88085824;2053.29;-6028.7407;-3975.4507;751.1744;0.0;0.0;1838.265625
1.0003681;0.8865717;2053.9722;-6026.091;-3972.1187;781.31854;0.0;0.0;1838.265625
1.0003815;0.8922438;2053.809;-6023.1934;-3969.3843;812.9251;0.0;0.0;1838.265625
1.0002607;0.89844054;2053.4233;-6019.838;-3966.4146;847.87054;0.0;0.0;1838.265625
1.0002012;0.9045037;2053.555;-6016.6855;-3963.1306;881.0443;0.0;0.0;1838.265625
1.0003421;0.90956324;2054.473;-6014.3975;-3959.9246;907.1107;0.0;0.0;1838.265625
1.0006443;0.9128257;2055.8328;-6013.5527;-3957.72;922.3829;0.0;0.0;1838.265625
1.0009677;0.9146708;2057.103;-6013.921;-3956.8179;930.01764;0.0;0.0;1838.265625
1.0012122;0.9147003;2058.0493;-6015.33;-3957.2808;928.288;0.0;0.0;1838.265625
1.0013825;0.91334903;2058.794;-6017.4907;-3958.6968;919.34644;0.0;0.0;1838.265625
1.0015348;0.91112584;2059.4656;-6020.296;-3960.8303;905.7429;0.0;0.0;1838.265625
1.0016619;0.90792507;2059.9119;-6023.5596;-3963.6477;887.1985;0.0;0.0;1838.265625
1.0016888;0.90460724;2059.8525;-6026.823;-3966.9707;869.01996;0.0;0.0;1838.265625
1.0015653;0.9017214;2059.16;-6029.3716;-3970.2117;854.4908;0.0;0.0;1838.265625
1.0012987;0.8999069;2058.0044;-6030.776;-3972.7715;846.79486;0.0;0.0;1838.265625
1.0009756;0.89959484;2056.748;-6030.9453;-3974.1973;847.58685;0.0;0.0;1838.265625
1.0006845;0.900259;2055.6917;-6029.995;-3974.3035;853.3625;0.0;0.0;1838.265625
1.0004773;0.9017326;2055.0388;-6028.3877;-3973.3489;862.7946;0.0;0.0;1838.265625
1.0003953;0.9032199;2054.9526;-6026.76;-3971.8071;871.169;0.0;0.0;1838.265625
1.0004709;0.90380865;2055.5415;-6025.6787;-3970.1372;873.23816;0.0;0.0;1838.265625
1.0007182;0.90246737;2056.8384;-6025.961;-3969.1226;863.2475;0.0;0.0;1838.265625
1.0011292;0.8987295;2058.7996;-6028.1484;-3969.3489;838.7115;0.0;0.0;1838.265625
1.0016859;0.89152604;2061.298;-6032.923;-3971.6248;793.9888;0.0;0.0;1838.265625
1.002332;0.88070065;2064.0283;-6040.433;-3976.4048;728.82855;0.0;0.0;1838.265625
1.0029633;0.86663175;2066.4507;-6050.4644;-3984.0137;646.39655;0.0;0.0;1838.265625
1.0034177;0.8502997;2067.941;-6061.924;-3993.983;553.3482;0.0;0.0;1838.265625
1.0035708;0.83280665;2068.1245;-6073.711;-4005.5864;456.5104;0.0;0.0;1838.265625
1.0033916;0.8164575;2067.0122;-6084.2407;-4017.2285;368.57275;0.0;0.0;1838.265625
1.0029383;0.8023476;2064.9429;-6092.759;-4027.816;294.89825;0.0;0.0;1838.265625
1.0023263;0.79147327;2062.393;-6098.645;-4036.252;240.02803;0.0;0.0;1838.265625
1.0016747;0.78393364;2059.8516;-6102.035;-4042.1836;203.53162;0.0;0.0;1838.265625
1.0010976;0.77933735;2057.7422;-6103.328;-4045.586;182.40263;0.0;0.0;1838.265625
1.0006785;0.77724665;2056.348;-6103.1963;-4046.8484;173.66159;0.0;0.0;1838.265625
1.0004596;0.7763719;2055.7742;-6102.5156;-4046.7415;169.98491;0.0;0.0;1838.265625
1.0004305;0.7761026;2055.8022;-6101.878;-4046.0757;168.4437;0.0;0.0;1838.265625
1.0004766;0.7761035;2055.878;-6101.4526;-4045.5747;168.29727;0.0;0.0;1838.265625
1.0004368;0.7768335;2055.4077;-6100.4893;-4045.0815;173.26334;0.0;0.0;1838.265625
1.0002097;0.77917415;2054.2256;-6098.39;-4044.1646;188.53587;0.0;0.0;1838.265625
0.99984723;0.78330445;2052.7407;-6094.747;-4042.0063;214.28339;0.0;0.0;1838.265625
0.9995105;0.7893176;2051.6023;-6089.969;-4038.367;249.72185;0.0;0.0;1838.265625
0.9993385;0.79644257;2051.1807;-6084.7725;-4033.5918;289.8576;0.0;0.0;1838.265625
0.9993466;0.8037069;2051.3623;-6079.8135;-4028.4512;329.55554;0.0;0.0;1838.265625
0.9994461;0.81099993;2051.7085;-6075.231;-4023.5225;369.0829;0.0;0.0;1838.265625
0.9995122;0.81847614;2051.7632;-6070.7217;-4018.9585;410.2034;0.0;0.0;1838.265625
0.99946094;0.82636535;2051.3403;-6065.828;-4014.4878;454.55646;0.0;0.0;1838.265625
0.9993052;0.8355884;2050.5923;-6060.139;-4009.5469;506.91568;0.0;0.0;1838.265625
0.99911606;0.8456691;2049.8518;-6053.724;-4003.8723;563.9898;0.0;0.0;1838.265625
0.9989803;0.8569045;2049.3835;-6046.817;-3997.4333;626.88715;0.0;0.0;1838.265625
0.99892557;0.8683492;2049.2178;-6039.834;-3990.6162;690.334;0.0;0.0;1838.265625
0.9989265;0.87991536;2049.2012;-6032.795;-3983.5938;754.15204;0.0;0.0;1838.265625
0.99893504;0.89155024;2049.1694;-6025.784;-3976.6147;818.3795;0.0;0.0;1838.265625
0.9989295;0.90288264;2049.129;-6018.707;-3969.5781;880.95654;0.0;0.0;1838.265625
0.9989449;0.9138962;2049.296;-6011.76;-3962.4639;941.3602;0.0;0.0;1838.265625
0.99905497;0.92390764;2049.9536;-6005.547;-3955.5933;995.25555;0.0;0.0;1838.265625
0.9993124;0.9322523;2051.2036;-6000.531;-3949.3271;1038.7747;0.0;0.0;1838.265625
0.99969965;0.93790114;2052.9097;-5997.277;-3944.3672;1066.5148;0.0;0.0;1838.265625
1.0001582;0.9409167;2054.817;-5995.897;-3941.08;1079.3308;0.0;0.0;1838.265625
1.0006251;0.940571;2056.7656;-5996.495;-3939.7295;1073.5269;0.0;0.0;1838.265625
1.0010927;0.9369909;2058.7244;-5999.068;-3940.3435;1049.8658;0.0;0.0;1838.265625
1.0015504;0.9308223;2060.6226;-6003.526;-3942.9033;1012.0509;0.0;0.0;1838.265625
1.0019702;0.92166615;2062.2734;-6009.6885;-3947.415;958.2548;0.0;0.0;1838.265625
1.0022879;0.91047895;2063.4258;-6017.0146;-3953.5889;894.25494;0.0;0.0;1838.265625
1.0024524;0.8980866;2063.885;-6024.823;-3960.9382;824.99506;0.0;0.0;1838.265625
1.0024335;0.88534945;2063.6377;-6032.37;-3968.7324;755.2469;0.0;0.0;1838.265625
1.0022691;0.8732774;2062.8926;-6039.159;-3976.2666;690.1626;0.0;0.0;1838.265625
1.0020276;0.86200917;2061.913;-6044.9746;-3983.0615;629.97925;0.0;0.0;1838.265625
