temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
7.225774;18.491632;14825.175;-1540.6492;13284.525;54287.168;1.7282014;0.5285019
7.266365;18.480843;14826.221;-1570.7979;13255.423;54152.656;1.7443832;0.528601
7.2277193;18.630163;14701.705;-1453.9221;13247.783;54994.61;1.7606959;0.52873755
7.156269;18.795404;14573.603;-1327.494;13246.108;55918.195;1.7772076;0.52893084
7.1090264;18.89724;14509.935;-1267.3347;13242.6;56428.934;1.7939616;0.52919227
7.0941014;18.937113;14506.138;-1267.813;13238.324;56541.785;1.8109576;0.52951974
7.101639;18.965113;14499.054;-1275.8575;13223.196;56608.383;1.8281661;0.52990323
7.0811534;19.081888;14411.562;-1195.6101;13215.951;57236.766;1.8455403;0.5303277
7.022978;19.20583;14308.897;-1103.3518;13205.545;57929.85;1.8629847;0.5307649
6.988251;19.23534;14287.431;-1101.4016;13186.029;58037.582;1.8804432;0.5311987
6.999652;19.189863;14339.938;-1173.2996;13166.639;57660.59;1.8979357;0.5316347
7.0324836;19.14742;14394.052;-1243.4261;13150.626;57293.348;1.9154669;0.53207415
7.0479436;19.162691;14394.74;-1258.2009;13136.539;57291.598;1.9329886;0.5325038
7.0335994;19.235949;14331.4795;-1214.6018;13116.878;57678.395;1.9504232;0.53290254
6.9883795;19.361387;14204.327;-1114.9636;13089.363;58428.367;1.967683;0.5332474
6.913394;19.519007;14034.41;-978.07776;13056.333;59410.402;1.9846433;0.5335063
6.8311806;19.621632;13902.125;-887.32007;13014.805;60073.812;2.0011804;0.53364813
6.7896285;19.61462;13862.872;-897.40375;12965.469;60062.445;2.0172892;0.53367436
6.7884984;19.562386;13874.384;-951.57806;12922.806;59747.23;2.0330675;0.5336135
6.796432;19.507841;13901.95;-1010.17615;12891.774;59388.695;2.0486386;0.53349966
6.8153358;19.431044;13950.759;-1091.9453;12858.813;58887.375;2.0640898;0.5333565
6.8417954;19.36724;13998.384;-1166.7869;12831.598;58445.137;2.079435;0.53318846
6.8630643;19.308117;14050.289;-1242.221;12808.068;58014.17;2.0946667;0.5329941
6.8918667;19.25209;14095.659;-1318.0925;12777.566;57609.14;2.1097918;0.5327757
6.899391;19.297146;14054.463;-1299.8445;12754.618;57826.53;2.1248386;0.532541
6.8498836;19.463305;13907.15;-1164.8807;12742.27;58795.93;2.1398246;0.53229463
6.7642236;19.639229;13747.04;-1017.03033;12730.01;59837.363;2.1547084;0.5320267
6.703284;19.706562;13675.879;-968.1533;12707.726;60221.62;2.1694307;0.5317232
6.6952024;19.67571;13688.31;-1009.0897;12679.22;60003.973;2.1840105;0.5313894
6.709098;19.62993;13719.488;-1061.7163;12657.772;59682.08;2.1985233;0.5310443
6.724576;19.560818;13773.733;-1133.8572;12639.876;59209.793;2.213028;0.5307021
6.762697;19.433558;13877.619;-1260.6364;12616.982;58379.324;2.2275555;0.53037035
6.820899;19.299673;13993.035;-1396.7695;12596.266;57494.29;2.2421398;0.5300567
6.8698864;19.21685;14063.364;-1486.6975;12576.667;56923.203;2.2568421;0.52977514
6.884152;19.241913;14036.153;-1476.1212;12560.032;57023.01;2.271722;0.529539
6.845;19.374828;13917.879;-1364.6727;12553.206;57782.07;2.2868102;0.5293542
