temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.019515585;-2.5612156;40.581856;-7397.2764;-7356.6943;-14205.748;0.0;0.0;1838.2656
0.019617498;-2.557625;40.795494;-7398.1304;-7357.335;-14186.373;0.0;0.0;1838.2656
0.019719416;-2.5541034;41.00901;-7398.989;-7357.98;-14167.38;0.0;0.0;1838.2656
0.019821275;-2.5505168;41.222355;-7399.8613;-7358.639;-14148.027;0.0;0.0;1838.2656
0.019923108;-2.54688;41.435883;-7400.7397;-7359.3037;-14128.397;0.0;0.0;1838.2656
0.02002506;-2.543216;41.649345;-7401.638;-7359.989;-14108.618;0.0;0.0;1838.2656
0.020126868;-2.539584;41.86258;-7402.5234;-7360.6606;-14089.015;0.0;0.0;1838.2656
0.020228706;-2.5359225;42.076042;-7403.435;-7361.359;-14069.25;0.0;0.0;1838.2656
0.020330619;-2.532217;42.28988;-7404.341;-7362.051;-14049.242;0.0;0.0;1838.2656
0.020432651;-2.5284133;42.50389;-7405.261;-7362.7573;-14028.694;0.0;0.0;1838.2656
0.020534648;-2.5246208;42.718174;-7406.1816;-7363.4634;-14008.207;0.0;0.0;1838.2656
0.020636804;-2.5207303;42.93332;-7407.116;-7364.183;-13987.183;0.0;0.0;1838.2656
0.020739226;-2.5168982;43.14868;-7408.0786;-7364.9297;-13966.479;0.0;0.0;1838.2656
0.020841481;-2.5130394;43.363544;-7409.025;-7365.661;-13945.629;0.0;0.0;1838.2656
0.020943662;-2.5091963;43.578743;-7409.996;-7366.4175;-13924.865;0.0;0.0;1838.2656
0.02104607;-2.5053425;43.794373;-7410.9707;-7367.1763;-13904.044;0.0;0.0;1838.2656
0.021148467;-2.5013132;44.010338;-7411.952;-7367.942;-13882.255;0.0;0.0;1838.2656
0.02125103;-2.4973369;44.22663;-7412.95;-7368.7236;-13860.759;0.0;0.0;1838.2656
0.021353582;-2.4932811;44.442947;-7413.96;-7369.517;-13838.825;0.0;0.0;1838.2656
0.02145615;-2.4893308;44.659126;-7414.9834;-7370.324;-13817.472;0.0;0.0;1838.2656
0.021558635;-2.4852042;44.87538;-7416.0054;-7371.13;-13795.147;0.0;0.0;1838.2656
0.021661233;-2.4811845;45.091515;-7417.0425;-7371.951;-13773.411;0.0;0.0;1838.2656
0.021763658;-2.4770706;45.307373;-7418.089;-7372.7812;-13751.155;0.0;0.0;1838.2656
0.02186612;-2.4729435;45.523117;-7419.1587;-7373.6357;-13728.827;0.0;0.0;1838.2656
0.021968482;-2.468836;45.738693;-7420.2236;-7374.485;-13706.606;0.0;0.0;1838.2656
0.022070864;-2.464692;45.954258;-7421.2935;-7375.3394;-13684.185;0.0;0.0;1838.2656
0.02217322;-2.4604855;46.16945;-7422.379;-7376.2095;-13661.416;0.0;0.0;1838.2656
0.022275416;-2.4562523;46.38423;-7423.4834;-7377.099;-13638.502;0.0;0.0;1838.2656
0.022377575;-2.452072;46.598846;-7424.6025;-7378.004;-13615.876;0.0;0.0;1838.2656
0.022479692;-2.4478397;46.813183;-7425.71;-7378.897;-13592.966;0.0;0.0;1838.2656
0.022581717;-2.4435792;47.02704;-7426.837;-7379.81;-13569.897;0.0;0.0;1838.2656
0.022683598;-2.439348;47.24041;-7427.963;-7380.7227;-13546.99;0.0;0.0;1838.2656
0.022785388;-2.4350522;47.453545;-7429.1064;-7381.653;-13523.725;0.0;0.0;1838.2656
0.02288716;-2.4306912;47.66633;-7430.2446;-7382.578;-13500.102;0.0;0.0;1838.2656
0.022988789;-2.4263167;47.879364;-7431.41;-7383.531;-13476.402;0.0;0.0;1838.2656
0.02309068;-2.421874;48.092567;-7432.5737;-7384.481;-13452.328;0.0;0.0;1838.2656
0.023192393;-2.4174747;48.305042;-7433.7373;-7385.432;-13428.492;0.0;0.0;1838.2656
0.023293931;-2.4130063;48.517365;-7434.908;-7386.3906;-13404.274;0.0;0.0;1838.2656
0.023395576;-2.4084702;48.729675;-7436.0938;-7387.3643;-13379.683;0.0;0.0;1838.2656
0.023497116;-2.4040012;48.941826;-7437.27;-7388.328;-13355.462;0.0;0.0;1838.2656
0.023598673;-2.3994539;49.15371;-7438.465;-7389.311;-13330.808;0.0;0.0;1838.2656
0.023700098;-2.3948896;49.365578;-7439.668;-7390.3022;-13306.061;0.0;0.0;1838.2656
0.023801649;-2.3904;49.577747;-7440.8643;-7391.2866;-13281.727;0.0;0.0;1838.2656
0.023903215;-2.3857744;49.79;-7442.095;-7392.305;-13256.641;0.0;0.0;1838.2656
0.024004815;-2.3811867;50.002365;-7443.3076;-7393.305;-13231.766;0.0;0.0;1838.2656
0.024106432;-2.376567;50.214775;-7444.533;-7394.3184;-13206.713;0.0;0.0;1838.2656
0.024208052;-2.3718798;50.427784;-7445.7686;-7395.341;-13181.291;0.0;0.0;1838.2656
0.024309965;-2.367301;50.641212;-7447.0034;-7396.3623;-13156.466;0.0;0.0;1838.2656
0.02441179;-2.3625567;50.85447;-7448.257;-7397.4023;-13130.7295;0.0;0.0;1838.2656
0.024513604;-2.3578966;51.067772;-7449.5103;-7398.4424;-13105.456;0.0;0.0;1838.2656
0.024615455;-2.3531826;51.281227;-7450.7764;-7399.495;-13079.887;0.0;0.0;1838.2656
