temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
2.7848566;4.3853693;5727.259;-5125.342;601.917;12729.903;22.42084;2.5860255
2.782991;4.35824;5719.043;-5141.373;577.6699;12596.725;22.32211;2.5657597
2.780441;4.3439837;5708.707;-5147.919;560.7881;12538.773;22.512676;2.5787716
2.7776248;4.345673;5696.129;-5142.1875;553.9414;12573.245;22.429836;2.5604835
2.7740827;4.3660398;5681.505;-5121.88;559.625;12714.813;22.12817;2.5174255
2.7707033;4.402611;5670.5166;-5090.032;580.4844;12938.471;22.232021;2.5206373
2.7693307;4.444827;5669.135;-5056.99;612.14453;13174.05;22.234236;2.512343
2.7706013;4.480501;5677.093;-5032.7344;644.3584;13354.868;22.220757;2.5023375
2.7733963;4.50308;5688.5605;-5020.0605;668.5;13456.451;22.222752;2.494136
2.7759867;4.5132732;5697.433;-5016.098;681.33496;13494.92;22.22459;2.485972
2.7774103;4.515276;5701.593;-5017.1587;684.4341;13497.644;22.327696;2.4891522
2.7778342;4.514167;5702.622;-5018.837;683.78516;13489.47;22.329082;2.481009
2.7779102;4.5110974;5703.389;-5021.3853;682.0039;13471.007;22.330015;2.4728699
2.778307;4.5045524;5706.159;-5026.9883;679.1709;13429.374;22.34593;2.4664383
2.7792907;4.492713;5710.4844;-5037.3584;673.126;13355.43;22.415966;2.466003
2.7801278;4.4774923;5711.899;-5049.919;661.98;13268.663;22.70394;2.4894671
2.7794454;4.466862;5706.337;-5056.651;649.68604;13221.164;22.905329;2.5033147
2.777055;4.467605;5695.213;-5052.927;642.28613;13247.51;22.871761;2.4914773
2.7740805;4.4831257;5683.9053;-5037.141;646.76416;13355.716;23.158167;2.5144591
2.772067;4.5074887;5678.968;-5016.669;662.2988;13499.949;23.257002;2.5169914
2.7724097;4.5297527;5683.107;-5001.737;681.3701;13614.453;23.238644;2.5068655
2.7741082;4.5471125;5687.409;-4991.403;696.00635;13701.583;23.540585;2.5312457
2.7737203;4.5674605;5682.8896;-4975.8984;706.9912;13822.837;23.53822;2.5228531
