temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
1.0134891;0.82779026;2084.656;-6084.9507;-4000.2947;395.78302;0.0;0.0;1838.265625
1.0129466;0.82506305;2082.1956;-6086.987;-4004.7913;385.66406;0.0;0.0;1838.265625
1.0123693;0.8262914;2079.7166;-6086.203;-4006.4866;397.39603;0.0;0.0;1838.265625
1.0118469;0.83101326;2077.519;-6083.068;-4005.5488;427.8311;0.0;0.0;1838.265625
1.0114259;0.83885276;2075.7314;-6077.901;-4002.1694;474.63977;0.0;0.0;1838.265625
1.0111128;0.84885484;2074.3164;-6071.237;-3996.9204;532.62915;0.0;0.0;1838.265625
1.0108794;0.8608535;2073.1587;-6063.1367;-3989.978;601.11487;0.0;0.0;1838.265625
1.0107005;0.8742275;2072.2258;-6053.9014;-3981.6755;676.7356;0.0;0.0;1838.265625
1.0105938;0.8881156;2071.7014;-6044.0083;-3972.307;754.37427;0.0;0.0;1838.265625
1.0106343;0.9024101;2071.9343;-6033.9893;-3962.055;832.73975;0.0;0.0;1838.265625
1.0109118;0.91529626;2073.2305;-6025.1016;-3951.871;901.212;0.0;0.0;1838.265625
1.0114626;0.92547035;2075.6028;-6018.4297;-3942.827;952.5753;0.0;0.0;1838.265625
1.0122341;0.93179476;2078.7412;-6014.6953;-3935.954;981.17633;0.0;0.0;1838.265625
1.0131162;0.9341638;2082.1533;-6014.171;-3932.0176;987.417;0.0;0.0;1838.265625
1.013973;0.93212533;2085.2524;-6016.607;-3931.3545;969.9771;0.0;0.0;1838.265625
1.0146565;0.9271187;2087.435;-6021.0176;-3933.5825;938.00116;0.0;0.0;1838.265625
1.0150396;0.9203673;2088.3335;-6026.1187;-3937.7852;898.97186;0.0;0.0;1838.265625
1.0151006;0.9136903;2088.0198;-6030.669;-3942.6492;862.77686;0.0;0.0;1838.265625
1.0149199;0.908232;2086.8992;-6033.8574;-3946.9583;834.9165;0.0;0.0;1838.265625
1.0146252;0.9046887;2085.5044;-6035.368;-3949.8638;818.1657;0.0;0.0;1838.265625
1.0143433;0.9029459;2084.2642;-6035.498;-3951.234;811.0347;0.0;0.0;1838.265625
1.0141443;0.9023717;2083.3816;-6034.522;-3951.1404;809.63367;0.0;0.0;1838.265625
1.0140465;0.90299344;2082.8735;-6032.8047;-3949.9312;814.07825;0.0;0.0;1838.265625
1.0140326;0.90388685;2082.6787;-6030.726;-3948.0474;819.395;0.0;0.0;1838.265625
1.0140876;0.9051681;2082.746;-6028.5225;-3945.7764;826.3262;0.0;0.0;1838.265625
1.0142002;0.9061602;2083.049;-6026.411;-3943.362;831.19104;0.0;0.0;1838.265625
1.0143633;0.9071531;2083.5176;-6024.5273;-3941.0098;835.73;0.0;0.0;1838.265625
1.0145456;0.90758467;2084.0125;-6022.965;-3938.9524;837.1201;0.0;0.0;1838.265625
1.0147104;0.9070309;2084.416;-6021.6665;-3937.2505;833.25916;0.0;0.0;1838.265625
1.0148418;0.9066938;2084.6746;-6020.3823;-3935.7078;830.883;0.0;0.0;1838.265625
1.0149372;0.90665627;2084.8354;-6018.99;-3934.1548;830.35425;0.0;0.0;1838.265625
1.0150305;0.90631205;2085.079;-6017.664;-3932.585;827.9687;0.0;0.0;1838.265625
1.0151782;0.90534663;2085.694;-6016.7056;-3931.0115;821.4145;0.0;0.0;1838.265625
1.0154606;0.9035944;2086.917;-6016.713;-3929.796;809.3053;0.0;0.0;1838.265625
1.0158948;0.9000657;2088.71;-6018.4023;-3929.6924;786.2596;0.0;0.0;1838.265625
1.0164217;0.8941725;2090.6816;-6021.9287;-3931.247;749.8163;0.0;0.0;1838.265625
1.0169004;0.88672775;2092.2622;-6026.7656;-3934.5034;705.5989;0.0;0.0;1838.265625
1.0172089;0.8782998;2093.0989;-6032.258;-3939.159;657.4471;0.0;0.0;1838.265625
1.017325;0.869843;2093.2393;-6037.6606;-3944.4214;610.52905;0.0;0.0;1838.265625
1.0173113;0.8619919;2092.9626;-6042.6143;-3949.6516;567.785;0.0;0.0;1838.265625
1.0172412;0.85525185;2092.4756;-6046.7974;-3954.3218;531.5889;0.0;0.0;1838.265625
1.0171368;0.8498971;2091.8254;-6050.1733;-3958.348;503.35883;0.0;0.0;1838.265625
1.016993;0.8459406;2090.9648;-6052.4756;-3961.5107;483.26083;0.0;0.0;1838.265625
1.0167937;0.84410554;2089.838;-6053.461;-3963.623;475.39484;0.0;0.0;1838.265625
1.0165306;0.8445172;2088.4639;-6052.868;-3964.4043;480.41296;0.0;0.0;1838.265625
1.0162268;0.84756887;2086.98;-6050.5503;-3963.5703;500.21033;0.0;0.0;1838.265625
1.0159283;0.85321975;2085.561;-6046.6626;-3961.1016;534.2114;0.0;0.0;1838.265625
1.0156698;0.8609859;2084.3604;-6041.344;-3956.984;579.44147;0.0;0.0;1838.265625
1.0154858;0.8704114;2083.4714;-6034.823;-3951.3518;633.1991;0.0;0.0;1838.265625
1.0153842;0.8813584;2082.9473;-6027.7188;-3944.7715;694.6178;0.0;0.0;1838.265625
1.0153859;0.8927007;2082.95;-6020.3867;-3937.4368;757.163;0.0;0.0;1838.265625
1.0155525;0.9038598;2083.715;-6013.5107;-3929.7957;817.17285;0.0;0.0;1838.265625
1.015929;0.913083;2085.3296;-6008.1494;-3922.8198;864.8081;0.0;0.0;1838.265625
1.016495;0.92009544;2087.62;-6004.794;-3917.1738;898.8991;0.0;0.0;1838.265625
1.0171736;0.9236648;2090.1787;-6003.865;-3913.6865;913.4663;0.0;0.0;1838.265625
1.017835;0.9244649;2092.4814;-6005.0586;-3912.5771;913.273;0.0;0.0;1838.265625
1.0183609;0.92268455;2094.0967;-6007.75;-3913.6533;900.2244;0.0;0.0;1838.265625
1.0186731;0.91961336;2094.8423;-6010.805;-3915.963;881.7962;0.0;0.0;1838.265625
1.018784;0.91588503;2094.854;-6013.7734;-3918.9194;861.2118;0.0;0.0;1838.265625
1.0187563;0.9125503;2094.4434;-6015.9907;-3921.5474;843.64276;0.0;0.0;1838.265625
1.018685;0.9101243;2093.9775;-6017.6187;-3923.641;831.1955;0.0;0.0;1838.265625
1.0186472;0.9078613;2093.7646;-6018.7783;-3925.0137;819.1414;0.0;0.0;1838.265625
1.0187092;0.90554667;2093.984;-6019.955;-3925.9712;805.93805;0.0;0.0;1838.265625
1.018875;0.90275735;2094.5342;-6021.5146;-3926.9805;789.455;0.0;0.0;1838.265625
1.0190727;0.89978886;2095.0269;-6023.369;-3928.3423;772.099;0.0;0.0;1838.265625
1.0191813;0.89706135;2094.9617;-6024.9946;-3930.033;757.18787;0.0;0.0;1838.265625
1.0190957;0.8955914;2094.1348;-6025.536;-3931.4014;750.7349;0.0;0.0;1838.265625
